id,file_path,image_filename,inventory_number,title_fr,title_en,location,country_fr,country_en,m49code,alpha2,iso3,operator,author,mission,date,theme,sub_theme,description,domain,process,support,denomination,format,dimensions,ownership,license,page_url,image_url,filepath
64,images_by_location/ThessaloniqueThessalonique_Grèce/A16884_metadata.json,A16884.jpeg,A16884,Grece Salonique Costume Israelite Judeo Espagnol,Greece Thessaloniki Jewish-Spanish Israeli Costume,"ThessaloniqueThessalonique, Grèce",Grèce,Greece,300,GR,GRC,"Busy, Léon",,"1918 - Grèce, Turquie et  Bulgarie - Léon Busy",,Etres humainsHabillementReligionEtres humains,FemmeCostumeJudaïsmeBroderiePortrait,,Images fixes,Autochrome,Verre,Autochrome,,,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/grece-salonique-costume-israelite-judeo-espagnol/617a7a3ecf8b8968b335acff?filtrerParThme%5B0%5D=Etres%20humains&wm=0&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1918%20-%20Gr%C3%A8ce,%20Turquie%20et%20%20Bulgarie%20-%20L%C3%A9on%20Busy&pos=10&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164394f51e08207930f566c.jpeg,images/GRC/albert_kahn/6164394f51e08207930f566c.jpeg
66,images_by_location/Saint-FlourPrès_de_Saint-Flour_France/Mademoiselle_MAria_Bérand_assise_avec_son_panier_metadata.json,Mademoiselle_MAria_Bérand_assise_avec_son_panier.jpeg,A9751,"Mademoiselle MAria Bérand, assise avec son panier ","Miss Maria Bérand, seated with her basket","Saint-FlourPrès de Saint-Flour, France",France,France,250,FR,FRA,"Léon, Auguste",Domaine public,"1916 - Provinces Françaises - Jean Brunhes, Auguste Léon et Georges Chevalier - (avril-juillet)",,Etres humainsHabillementEtres humainsHabillement,FemmeCostumePortraitAccessoireCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/mademoiselle-maria-berand-assise-avec-son-panier/617a7a40cf8b8968b33724ab?filtrerParThme%5B0%5D=Etres%20humains&filtrerParSousthme%5B0%5D=Femme&wm=1&filtrerParDomaine%5B0%5D=Images%20fixes&filtrerParMission%5B0%5D=1916%20-%20Provinces%20Fran%C3%A7aises%20-%20Jean%20Brunhes,%20Auguste%20L%C3%A9on%20et%20Georges%20Chevalier%20-%20%28avril-juillet%29&pos=10&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164a02f51e0820793133b71.jpeg,images/FRA/albert_kahn/6164a02f51e0820793133b71.jpeg
67,images_by_location/Saint-FlourPrès_de_Saint-Flour_France/A9751_metadata.json,A9751.jpeg,A9751,Mademoiselle Maria Berand Assise Avec Son Panier,Miss Maria Berand Seated With Her Basket,"Saint-FlourPrès de Saint-Flour, France",France,France,250,FR,FRA,"Léon, Auguste",,"1916 - Provinces Françaises - Jean Brunhes, Auguste Léon et Georges Chevalier - (avril-juillet)",,Etres humainsHabillementEtres humainsHabillement,FemmeCostumePortraitAccessoireCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/mademoiselle-maria-berand-assise-avec-son-panier/617a7a40cf8b8968b33724ab?filtrerParThme%5B0%5D=Etres%20humains&filtrerParSousthme%5B0%5D=Femme&wm=1&filtrerParDomaine%5B0%5D=Images%20fixes&filtrerParMission%5B0%5D=1916%20-%20Provinces%20Fran%C3%A7aises%20-%20Jean%20Brunhes,%20Auguste%20L%C3%A9on%20et%20Georges%20Chevalier%20-%20%28avril-juillet%29&pos=10&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164a02f51e0820793133b71.jpeg,images/FRA/albert_kahn/6164a02f51e0820793133b71.jpeg
68,images_by_location/MontréalMontréal_Canada/A48762_metadata.json,A48762.jpeg,A48762,Canada Montreal Portrait De Mademoiselle Solange Thibaudeau,Canada Montreal Portrait of Miss Solange Thibaudeau,"MontréalMontréal, Canada",Canada,Canada,124,CA,CAN,"Gadmer, Frédéric",,1926 - Canada -  Frédéric Gadmer et Jean Brunhes - (avril),,Etres humainsEtres humainsHabillement,FemmePortraitAccessoireFleur,,Images fixes,Autochrome,Verre,Autochrome,,,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-BY-4.0),https://collections.albert-kahn.hauts-de-seine.fr/document/canada-montreal-portrait-de-mademoiselle-solange-thibaudeau/617a7a43cf8b8968b337fd19?filtrerParThme%5B0%5D=Etres%20humains&wm=0&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1926%20-%20Canada%20-%20%20Fr%C3%A9d%C3%A9ric%20Gadmer%20et%20Jean%20Brunhes%20-%20%28avril%29&pos=11&pgn=0,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61649dc451e0820793132512.jpeg,images/CAN/albert_kahn/61649dc451e0820793132512.jpeg
69,images_by_location/Le_CaireAlentours_du_Caire_Egypte_Afrique/A3537_metadata.json,A3537.jpeg,A3537,Une Femme Et Son Enfant Posent Pour L Operateur,A Woman and Her Child Pose for the Photographer,"Le CaireAlentours du Caire, Egypte, Afrique",Afrique,Egypt,818,EG,EGY,"Léon, Auguste",,1914 - Egypte - Auguste Léon  - (janvier-février),,Etres humainsHabillementEtres humainsEtres humains,FemmeCostumeEnfantPortraitCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/une-femme-et-son-enfant-posent-pour-l-operateur/617a7a44cf8b8968b3384d52?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1914%20-%20Egypte%20-%20Auguste%20L%C3%A9on%20%20-%20%28janvier-f%C3%A9vrier%29&pos=35&pgn=2,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/63/6163f32f51e08207930cbd36.jpeg,images/EGY/albert_kahn/6163f32f51e08207930cbd36.jpeg
70,images_by_location/PeshawarAfghanistan_en_relation_avecPeshawar_Indes/A4415_metadata.json,A4415.jpeg,A4415,Femmes Afghanes Devant Leur Maison,Afghan Women in Front of Their House,"PeshawarAfghanistan [en relation avec]Peshawar, Indes (actuel Pakistan)",Indes (actuel Pakistan),India,356,IN,IND,"Passet, Stéphane",,"1913-1914 - Inde, Pakistan - Stéphane Passet - (16 décembre-29 janvier)",,Etres humainsEtres humainsHabitat / ArchitectureEtres humains,FemmePortrait de groupeHabitationHomme,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/femmes-afghanes-devant-leur-maison/617a7a3dcf8b8968b3355b9a?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1913-1914%20-%20Inde,%20Pakistan%20-%20St%C3%A9phane%20Passet%20-%20%2816%20d%C3%A9cembre-29%20janvier%29&pos=34&pgn=2",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61642c3251e08207930edaa2.jpeg,images/IND/albert_kahn/61642c3251e08207930edaa2.jpeg
71,images_by_location/Serbie_en_relation_avecBitolaMonastir_actuelle_Bit/A2059_metadata.json,A2059.jpeg,A2059,Chez Le Riche Serbe Trois Filles De Smilevo Et La Petite Fille De La Maison En Costume Plutot Citadin,"At the Rich Serbian's House, Three Girls from Smilevo and the Little Girl of the House in Rather Urban Attire","Serbie [en relation avec]BitolaMonastir (actuelle Bitola), Macédoine",Macédoine,North Macedonia,807,MK,MKD,"Léon, Auguste",,1913 - Balkans - Jean Brunhes et Auguste Léon - (23 avril - 9 juin),,Etres humainsHabillementHDEtres humainsEtres humains,"FemmeCostumeexiste en haute définition (saisie depuis Fakir, avant 2020)EnfantBroderiePortrait de groupe",,Images fixes,Autochrome,Verre,Autochrome,Horizontal,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/chez-le-riche-serbe-trois-filles-de-smilevo-et-la-petite-fille-de-la-maison-en-costume-plutot-citadin/617a7a3fcf8b8968b33647b3?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1913%20-%20Balkans%20-%20Jean%20Brunhes%20et%20Auguste%20L%C3%A9on%20-%20%2823%20avril%20-%209%20juin%29&pos=12&pgn=0,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/63/6163f18951e08207930cac9d.jpeg,images/MKD/albert_kahn/6163f18951e08207930cac9d.jpeg
72,images_by_location/KythreaKythrea_Chypre/A16001_metadata.json,A16001.jpeg,A16001,Un Berger,A Shepherd,"KythreaKythrea, Chypre",Chypre,Cyprus,196,CY,CYP,"Castelnau, Paul",,"1918 - Proche Orient, Egypte, Palestine, Chypre - Paul Castelnau (Section Photographique des Armées) - (9 janvier-6 octobre)",,Activite économiqueEtres humainsHabillementEtres humains,Agriculture / élevageBergerPortraitVêtement de travailHomme,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/un-berger/617a7a3bcf8b8968b3343548?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParMission%5B0%5D=1918%20-%20Proche%20Orient,%20Egypte,%20Palestine,%20Chypre%20-%20Paul%20Castelnau%20%28Section%20Photographique%20des%20Arm%C3%A9es%29%20-%20%289%20janvier-6%20octobre%29&pos=3&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/616481b651e0820793121001.jpeg,images/CYP/albert_kahn/616481b651e0820793121001.jpeg
73,images_by_location/KythreaKythrea_Chypre/A16000_metadata.json,A16000.jpeg,A16000,Un Marchand De Chaussures Ambulant,A Traveling Shoe Salesman,"KythreaKythrea, Chypre",Chypre,Cyprus,196,CY,CYP,"Castelnau, Paul",,"1918 - Proche Orient, Egypte, Palestine, Chypre - Paul Castelnau (Section Photographique des Armées) - (9 janvier-6 octobre)",,HabillementActivite économiqueEtres humainsEtres humains,CostumeCommerce ambulantChaussurePortraitHomme,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/un-marchand-de-chaussures-ambulant/617a7a3fcf8b8968b3369635?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParMission%5B0%5D=1918%20-%20Proche%20Orient,%20Egypte,%20Palestine,%20Chypre%20-%20Paul%20Castelnau%20%28Section%20Photographique%20des%20Arm%C3%A9es%29%20-%20%289%20janvier-6%20octobre%29&pos=125&pgn=8",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164054f51e08207930d6b75.jpeg,images/CYP/albert_kahn/6164054f51e08207930d6b75.jpeg
74,images_by_location/BombayBombay_Indes/A70559X_metadata.json,A70559X.jpeg,A70559X,Une Femme Hindoue A La Porte D Une Maison,A Hindu Woman at the Door of a House,"BombayBombay, Indes",Indes,India,356,IN,IND,"Passet, Stéphane",,"1913-1914 - Inde, Pakistan - Stéphane Passet - (16 décembre-29 janvier)",,Etres humainsHabillementEtres humainsHabitat / ArchitectureHabillement,FemmeCostumePortraitHabitationAccessoireBijou,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/une-femme-hindoue-a-la-porte-d-une-maison/617a7a3ecf8b8968b33598e5?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1913-1914%20-%20Inde,%20Pakistan%20-%20St%C3%A9phane%20Passet%20-%20%2816%20d%C3%A9cembre-29%20janvier%29&pos=4&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61645e9c51e082079310b7a4.jpeg,images/IND/albert_kahn/61645e9c51e082079310b7a4.jpeg
75,images_by_location/VeniseVenise_Italie/A4031_metadata.json,A4031.jpeg,A4031,Marchande D Oranges Sur Le Quai Des Mendiants,Orange Seller on the Beggars' Quay,"VeniseVenise, Italie",Italie,Italy,380,IT,ITA,"Léon, Auguste",,"1912 - Balkans, Italie - Jean Brunhes et Auguste Léon - (13 - 27 octobre)",,Etres humainsHabillementActivite économiqueHabitat / ArchitectureTransportTransportEtres humains,CanalLampadaire / réverbèreFemmeCostumeCommerce ambulantGénie civilBateauFruitTransport maritimeTransport fluvial / lacustreHomme,,Images fixes,Autochrome,Verre,Autochrome,Horizontal,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/marchande-d-oranges-sur-le-quai-des-mendiants/617a7a43cf8b8968b337e735?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1912%20-%20Balkans,%20Italie%20-%20Jean%20Brunhes%20et%20Auguste%20L%C3%A9on%20-%20%2813%20-%2027%20octobre%29&pos=24&pgn=1",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/616433cf51e08207930f22f3.jpeg,images/ITA/albert_kahn/616433cf51e08207930f22f3.jpeg
76,images_by_location/VolendamMarken_Pays-Bas/A61916S_metadata.json,A61916S.jpeg,A61916S,Trois Jeunes Filles En Costume De L Ile,Three Young Girls in Island Costume,"VolendamMarken, Pays-Bas",Pays-Bas,Netherlands,528,NL,NLD,"Passet, Stéphane",,1929 - Pays-Bas - Stéphane Passet - (17-31 août),,Etres humainsHabillementEtres humains,FemmeCostumeBroderiePortrait de groupe,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/trois-jeunes-filles-en-costume-de-l-ile/617a7a3fcf8b8968b336ca91?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1929%20-%20Pays-Bas%20-%20St%C3%A9phane%20Passet%20-%20%2817-31%20ao%C3%BBt%29&pos=27&pgn=1,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61647fbe51e082079311faac.jpeg,images/NLD/albert_kahn/61647fbe51e082079311faac.jpeg
77,images_by_location/JajceJajce_Bosnie-Herzégovine/A1460_metadata.json,A1460.jpeg,A1460,Trois Petites Filles Sur La Terrasse A Cote De Kastel La Forteresse,Three Little Girls on the Terrace Next to Kastel the Fortress,"JajceJajce, Bosnie-Herzégovine",Bosnie-Herzégovine,Bosnia and Herzegovina,70,BA,BIH,"Léon, Auguste",,"1912 - Balkans, Italie - Jean Brunhes et Auguste Léon - (13 - 27 octobre)",,HabillementEtres humainsEtres humains,CostumeEnfantPortrait de groupe,,Images fixes,Autochrome,Verre,Autochrome,Horizontal,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/trois-petites-filles-sur-la-terrasse-a-cote-de-kastel-la-forteresse/617a7a41cf8b8968b3375d67?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParMission%5B0%5D=1912%20-%20Balkans,%20Italie%20-%20Jean%20Brunhes%20et%20Auguste%20L%C3%A9on%20-%20%2813%20-%2027%20octobre%29&filtrerParSousthme%5B0%5D=Enfant&pos=7&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164559751e082079310601a.jpeg,images/BIH/albert_kahn/6164559751e082079310601a.jpeg
78,images_by_location/GagnefGagnef_Suède/A436_metadata.json,A436.jpeg,A436,Une Habitante Accompagnee De Deux Fillettes,A Female Inhabitant Accompanied by Two Little Girls,"GagnefGagnef, Suède",Suède,Sweden,752,SE,SWE,"Léon, Auguste",,1910 - Voyage d'Albert Kahn et d'Auguste Léon en Scandinavie - (9 août-14 septembre),,Etres humainsHabillementEtres humainsEtres humainsNature / Environnement,FemmeCostumeEnfantPortraitFleurCoiffure / couvre-chefVégétation / botanique,,Images fixes,Autochrome,Verre,Autochrome,Horizontal,Taille 12 x 9,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/une-habitante-accompagnee-de-deux-fillettes/617a7a39cf8b8968b333abaf?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1910%20-%20Voyage%20d%27Albert%20Kahn%20et%20d%27Auguste%20L%C3%A9on%20en%20Scandinavie%20-%20%289%20ao%C3%BBt-14%20septembre%29&pos=40&pgn=2,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/616452b851e08207931045b8.jpeg,images/SWE/albert_kahn/616452b851e08207931045b8.jpeg
79,images_by_location/JérusalemJérusalem_Palestine/A15786_metadata.json,A15786.jpeg,A15786,Vieille Femme D As Salt En Train De Fumer La Pipe,Old Woman from As-Salt Doing Something Smoking a Pipe,"JérusalemJérusalem, Palestine",Palestine,State of Palestine,275,PS,PSE,"Castelnau, Paul",,"1918 - Proche Orient, Egypte, Palestine, Chypre - Paul Castelnau (Section Photographique des Armées) - (9 janvier-6 octobre)",,Etres humainsHabillementSociétéHDEtres humainsHabillement,"FemmeCostumeMinorité ethniqueexiste en haute définition (saisie depuis Fakir, avant 2020)PortraitPipeTatouageAccessoireBijouCoiffure / couvre-chef",,Images fixes,Autochrome,Verre,Autochrome,Horizontal,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,"https://collections.albert-kahn.hauts-de-seine.fr/document/vieille-femme-d-as-salt-en-train-de-fumer-la-pipe/617a7a3acf8b8968b334036e?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1918%20-%20Proche%20Orient,%20Egypte,%20Palestine,%20Chypre%20-%20Paul%20Castelnau%20%28Section%20Photographique%20des%20Arm%C3%A9es%29%20-%20%289%20janvier-6%20octobre%29&pos=3&pgn=0",https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164424d51e08207930fadda.jpeg,images/PSE/albert_kahn/6164424d51e08207930fadda.jpeg
80,images_by_location/FèsFès_Maroc/A846_metadata.json,A846.jpeg,A846,Portrait D Une Femme Marocaine,Portrait of a Moroccan Woman,"FèsFès, Maroc",Maroc,Morocco,504,MA,MAR,"Passet, Stéphane",,1912-1913 - Maroc - Stéphane Passet  - (décembre-janvier),,Etres humainsHabillementEtres humainsHabillement,FemmeCostumePortraitAccessoireBijouCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/portrait-d-une-femme-marocaine/617a7a39cf8b8968b333aca9?filtrerParThme%5B0%5D=Etres%20humains&wm=0&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1912-1913%20-%20Maroc%20-%20St%C3%A9phane%20Passet%20%20-%20%28d%C3%A9cembre-janvier%29&pos=8&pgn=0,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/616475db51e0820793119a08.jpeg,images/MAR/albert_kahn/616475db51e0820793119a08.jpeg
81,images_by_location/FèsFès_Maroc/A833_metadata.json,A833.jpeg,A833,Portrait D Une Epouse De Tirailleur Senegalais,Portrait of a Senegalese Rifleman's Wife,"FèsFès, Maroc",Maroc,Morocco,504,MA,MAR,"Passet, Stéphane",,1912-1913 - Maroc - Stéphane Passet  - (décembre-janvier),,Etres humainsHabillementHistoire colonialeEtres humainsEtres humainsHabillementHistoire coloniale,FemmeCostumeMandat françaisEnfantPortraitAccessoireNourrissonArmée colonialeBijou,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/portrait-d-une-epouse-de-tirailleur-senegalais/617a7a39cf8b8968b333aca3?filtrerParThme%5B0%5D=Etres%20humains&wm=0&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1912-1913%20-%20Maroc%20-%20St%C3%A9phane%20Passet%20%20-%20%28d%C3%A9cembre-janvier%29&pos=5&pgn=0,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61643d3b51e08207930f7d23.jpeg,images/MAR/albert_kahn/61643d3b51e08207930f7d23.jpeg
82,images_by_location/SiemreapSiem_Reap_ou_environs_Cambodge_Indochine/A35937_metadata.json,A35937.jpeg,A35937,Deux Femmes Sur Fond Des Bananiers,Two Women Against a Background of Banana Trees,"SiemreapSiem Reap ou environs, Cambodge, Indochine",Indochine,Cambodia,116,KH,KHM,"Busy, Léon",,Léon Busy en Indochine,,Etres humainsHabillementEtres humainsHabillement,FemmeCostumePortraitAccessoireCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/deux-femmes-sur-fond-des-bananiers/617a7a3acf8b8968b333d775?filtrerParThme%5B0%5D=Etres%20humains&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=L%C3%A9on%20Busy%20en%20Indochine&pos=28&pgn=1,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164831551e0820793121d39.jpeg,images/KHM/albert_kahn/6164831551e0820793121d39.jpeg
83,images_by_location/AssouanAssouan_Egypte_Afrique/A3249X_metadata.json,A3249X.jpeg,A3249X,Femmes D Assouan,Women of Aswan,"AssouanAssouan, Egypte, Afrique",Afrique,Egypt,818,EG,EGY,"Léon, Auguste",,1914 - Egypte - Auguste Léon  - (janvier-février),,Etres humainsHabillementEtres humainsEtres humains,FemmeCostumePalmier / PalmeraieEnfantPortrait de groupeBijouCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/femmes-d-assouan/617a7a44cf8b8968b3384973?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1914%20-%20Egypte%20-%20Auguste%20L%C3%A9on%20%20-%20%28janvier-f%C3%A9vrier%29&pos=27&pgn=1,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/61641c0f51e08207930e3ff7.jpeg,images/EGY/albert_kahn/61641c0f51e08207930e3ff7.jpeg
84,images_by_location/AssouanAssouan_Egypte_Afrique/A3631X_metadata.json,A3631X.jpeg,A3631X,Deux Nubiennes Posent Pour L Operateur Pres D Un Puits,Two Nubian Women Pose for the Photographer Near a Well,"AssouanAssouan, Egypte, Afrique",Afrique,Egypt,818,EG,EGY,"Léon, Auguste",,1914 - Egypte - Auguste Léon  - (janvier-février),,Etres humainsHabillementVie quotidienneEtres humainsHabitat / ArchitectureHabitat / Architecture,FemmeCostumePuitsPalmier / PalmeraieVie ruralePortrait de groupeArchitecture ruraleInstallation hydrauliqueCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/deux-nubiennes-posent-pour-l-operateur-pres-d-un-puits/617a7a44cf8b8968b338529a?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1914%20-%20Egypte%20-%20Auguste%20L%C3%A9on%20%20-%20%28janvier-f%C3%A9vrier%29&pos=16&pgn=1,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/63/6163f9bf51e08207930cff50.jpeg,images/EGY/albert_kahn/6163f9bf51e08207930cff50.jpeg
85,images_by_location/CalgaryCalgary_Canada/A49069_metadata.json,A49069.jpeg,A49069,Canada Calgary Type De Cowgirl,Canada Calgary Cowgirl Type,"CalgaryCalgary, Canada",Canada,Canada,124,CA,CAN,"Gadmer, Frédéric",,1926 - Canada -  Frédéric Gadmer et Jean Brunhes - (avril),,SociétéEtres humainsHabillementActivite économiqueEtres humainsHabillement,Travail des femmesFemmeCostumeAgriculture / élevageFermeBroderiePortraitVêtement de travailCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,,,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-BY-4.0),https://collections.albert-kahn.hauts-de-seine.fr/document/canada-calgary-type-de-cowgirl/617a7a43cf8b8968b337f864?filtrerParThme%5B0%5D=Etres%20humains&wm=0&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1926%20-%20Canada%20-%20%20Fr%C3%A9d%C3%A9ric%20Gadmer%20et%20Jean%20Brunhes%20-%20%28avril%29&pos=1&pgn=0,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/616490cf51e082079312a4ac.jpeg,images/CAN/albert_kahn/616490cf51e082079312a4ac.jpeg
86,images_by_location/RättvikRättvik_Suède/A415_metadata.json,A415.jpeg,A415,Jeune Garcon Et Femmes En Costume,Young Boy and Women in Costume,"RättvikRättvik, Suède",Suède,Sweden,752,SE,SWE,"Léon, Auguste",,1910 - Voyage d'Albert Kahn et d'Auguste Léon en Scandinavie - (9 août-14 septembre),,Etres humainsHabillementEtres humainsEtres humains,FemmeCostumeEnfantPortraitCoiffure / couvre-chef,,Images fixes,Autochrome,Verre,Autochrome,Vertical,Taille 9 x 12,"Département des Hauts-de-Seine, musée Albert-Kahn",Librement réutilisable (CC-00) - Domaine Public,https://collections.albert-kahn.hauts-de-seine.fr/document/jeune-garcon-et-femmes-en-costume/617a7a39cf8b8968b333ab89?filtrerParThme%5B0%5D=Etres%20humains&wm=1&filtrerParSousthme%5B0%5D=Femme&filtrerParMission%5B0%5D=1910%20-%20Voyage%20d%27Albert%20Kahn%20et%20d%27Auguste%20L%C3%A9on%20en%20Scandinavie%20-%20%289%20ao%C3%BBt-14%20septembre%29&pos=33&pgn=2,https://collections.albert-kahn.hauts-de-seine.fr/media/cache/big/61/64/6164179d51e08207930e141e.jpeg,images/SWE/albert_kahn/6164179d51e08207930e141e.jpeg
